account_id,customer_id,email,full_name,ssn_plain,dob,customer_created_at,customer_updated_at,account_type,opened_at,account_status,account_updated_at,txn_id,merchant_name,amount_cents,currency,txn_time,category,status,txn_created_at,txn_updated_at,amount_dollars
25,14,sarah.smith1877@sample.org,Sarah Smith,649-44-6573,1970-01-03,2023-08-16T23:14:20,2023-12-05T23:14:20,credit,2024-12-05,closed,2024-12-13T10:35:32,1351,Apple,45229,USD,2024-11-12T18:25:24,grocery,reversed,2024-11-12T18:25:24,2024-11-13T03:03:24,452.29
25,14,sarah.smith1877@sample.org,Sarah Smith,649-44-6573,1970-01-03,2023-08-16T23:14:20,2023-12-05T23:14:20,credit,2024-12-05,closed,2024-12-13T10:35:32,1350,McDonalds,86166,USD,2024-04-24T16:04:55,travel,reversed,2024-04-24T16:04:55,2024-04-25T10:34:55,861.66
25,14,sarah.smith1877@sample.org,Sarah Smith,649-44-6573,1970-01-03,2023-08-16T23:14:20,2023-12-05T23:14:20,credit,2024-12-05,closed,2024-12-13T10:35:32,1349,Lyft,50662,USD,2025-03-26T15:55:54,travel,posted,2025-03-26T15:55:54,2025-03-27T01:53:54,506.62
25,14,sarah.smith1877@sample.org,Sarah Smith,649-44-6573,1970-01-03,2023-08-16T23:14:20,2023-12-05T23:14:20,credit,2024-12-05,closed,2024-12-13T10:35:32,1348,Home Depot,40036,USD,2024-04-23T03:57:52,fuel,posted,2024-04-23T03:57:52,2024-04-23T09:53:52,400.36
30,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,credit,2023-03-02,closed,2023-03-17T15:23:18,2848,Uber,88565,USD,2025-05-27T13:53:24,streaming,reversed,2025-05-27T13:53:24,2025-05-27T16:53:24,885.65
30,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,credit,2023-03-02,closed,2023-03-17T15:23:18,2847,Uber,44781,USD,2024-05-07T02:13:38,coffee,pending,2024-05-07T02:13:38,2024-05-07T15:51:38,447.81
30,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,credit,2023-03-02,closed,2023-03-17T15:23:18,2846,Costco,54731,USD,2025-05-09T22:14:08,streaming,reversed,2025-05-09T22:14:08,2025-05-10T10:23:08,547.31
30,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,credit,2023-03-02,closed,2023-03-17T15:23:18,2845,Walmart,17970,USD,2025-03-01T09:33:54,coffee,pending,2025-03-01T09:33:54,2025-03-01T21:01:54,179.7
30,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,credit,2023-03-02,closed,2023-03-17T15:23:18,2844,Home Depot,38270,USD,2024-02-11T16:03:47,food,reversed,2024-02-11T16:03:47,2024-02-12T04:57:47,382.7
30,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,credit,2023-03-02,closed,2023-03-17T15:23:18,2843,Lyft,28840,USD,2024-04-07T12:29:51,streaming,pending,2024-04-07T12:29:51,2024-04-07T22:58:51,288.4
30,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,credit,2023-03-02,closed,2023-03-17T15:23:18,2842,Uber,64880,USD,2024-03-25T13:10:07,travel,posted,2024-03-25T13:10:07,2024-03-25T18:08:07,648.8
30,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,credit,2023-03-02,closed,2023-03-17T15:23:18,2841,Lyft,25222,USD,2025-05-11T09:54:36,retail,pending,2025-05-11T09:54:36,2025-05-11T23:59:36,252.22
29,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,savings,2023-10-03,closed,2023-12-18T14:46:42,8244,Target,51956,USD,2025-02-03T11:41:48,coffee,posted,2025-02-03T11:41:48,2025-02-04T11:36:48,519.56
29,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,savings,2023-10-03,closed,2023-12-18T14:46:42,8243,Airbnb,11459,USD,2024-09-15T14:30:05,streaming,reversed,2024-09-15T14:30:05,2024-09-15T18:47:05,114.59
29,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,savings,2023-10-03,closed,2023-12-18T14:46:42,8242,McDonalds,21480,USD,2024-10-24T15:32:49,travel,posted,2024-10-24T15:32:49,2024-10-24T22:37:49,214.8
29,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,savings,2023-10-03,closed,2023-12-18T14:46:42,8241,Lyft,43551,USD,2024-08-12T10:53:14,travel,pending,2024-08-12T10:53:14,2024-08-12T14:21:14,435.51
29,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,savings,2023-10-03,closed,2023-12-18T14:46:42,8240,Netflix,88837,USD,2024-10-14T05:12:22,retail,reversed,2024-10-14T05:12:22,2024-10-14T11:22:22,888.37
29,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,savings,2023-10-03,closed,2023-12-18T14:46:42,8239,Home Depot,74415,USD,2024-09-11T14:18:11,coffee,pending,2024-09-11T14:18:11,2024-09-11T20:19:11,744.15
29,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,savings,2023-10-03,closed,2023-12-18T14:46:42,8238,Home Depot,20419,USD,2024-03-25T18:00:58,rideshare,reversed,2024-03-25T18:00:58,2024-03-26T02:55:58,204.19
29,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,savings,2023-10-03,closed,2023-12-18T14:46:42,8237,Target,88411,USD,2025-06-23T18:19:03,fuel,reversed,2025-06-23T18:19:03,2025-06-24T04:47:03,884.11
29,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,savings,2023-10-03,closed,2023-12-18T14:46:42,8236,Google,29689,USD,2025-02-06T16:13:08,rideshare,pending,2025-02-06T16:13:08,2025-02-07T09:58:08,296.89
29,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,savings,2023-10-03,closed,2023-12-18T14:46:42,8235,Walmart,65613,USD,2024-11-18T22:20:18,rideshare,pending,2024-11-18T22:20:18,2024-11-19T15:15:18,656.13
29,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,savings,2023-10-03,closed,2023-12-18T14:46:42,8234,Shell,47064,USD,2024-09-06T07:48:43,grocery,reversed,2024-09-06T07:48:43,2024-09-06T13:37:43,470.64
29,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,savings,2023-10-03,closed,2023-12-18T14:46:42,8233,McDonalds,68484,USD,2024-10-12T07:56:30,travel,posted,2024-10-12T07:56:30,2024-10-13T03:29:30,684.84
29,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,savings,2023-10-03,closed,2023-12-18T14:46:42,8232,McDonalds,80341,USD,2024-04-18T16:42:06,streaming,posted,2024-04-18T16:42:06,2024-04-19T13:54:06,803.41
29,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,savings,2023-10-03,closed,2023-12-18T14:46:42,8231,Lyft,46563,USD,2024-01-16T09:48:05,travel,posted,2024-01-16T09:48:05,2024-01-16T11:55:05,465.63
29,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,savings,2023-10-03,closed,2023-12-18T14:46:42,8230,Exxon,23390,USD,2024-09-06T13:12:14,grocery,pending,2024-09-06T13:12:14,2024-09-07T03:31:14,233.9
29,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,savings,2023-10-03,closed,2023-12-18T14:46:42,8229,Costco,56592,USD,2025-06-23T05:46:30,retail,reversed,2025-06-23T05:46:30,2025-06-23T06:42:30,565.92
29,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,savings,2023-10-03,closed,2023-12-18T14:46:42,8228,Apple,79043,USD,2024-03-04T03:26:20,fuel,pending,2024-03-04T03:26:20,2024-03-04T05:43:20,790.43
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2065,Netflix,96698,USD,2025-03-21T05:52:01,retail,reversed,2025-03-21T05:52:01,2025-03-22T00:20:01,966.98
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2064,Home Depot,14616,USD,2025-02-04T14:58:14,streaming,reversed,2025-02-04T14:58:14,2025-02-05T09:20:14,146.16
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2063,Home Depot,97038,USD,2024-12-31T02:17:47,travel,reversed,2024-12-31T02:17:47,2024-12-31T04:30:47,970.38
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2062,Amazon,33861,USD,2024-08-12T14:11:13,food,posted,2024-08-12T14:11:13,2024-08-12T16:20:13,338.61
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2061,Lyft,54219,USD,2024-03-16T14:56:56,retail,pending,2024-03-16T14:56:56,2024-03-17T14:43:56,542.19
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2060,Starbucks,62958,USD,2024-08-22T15:19:53,streaming,pending,2024-08-22T15:19:53,2024-08-23T12:21:53,629.58
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2059,Airbnb,874,USD,2025-06-27T23:07:47,coffee,posted,2025-06-27T23:07:47,2025-06-28T08:37:47,8.74
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2058,Netflix,70914,USD,2024-09-06T11:55:45,grocery,posted,2024-09-06T11:55:45,2024-09-06T23:15:45,709.14
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2057,Starbucks,42791,USD,2024-01-01T07:54:42,rideshare,pending,2024-01-01T07:54:42,2024-01-01T16:35:42,427.91
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2056,Target,28493,USD,2024-03-24T20:31:44,travel,reversed,2024-03-24T20:31:44,2024-03-25T10:25:44,284.93
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2055,Costco,81898,USD,2025-04-10T19:01:58,coffee,pending,2025-04-10T19:01:58,2025-04-11T08:55:58,818.98
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2054,Home Depot,97180,USD,2025-03-31T13:06:50,rideshare,posted,2025-03-31T13:06:50,2025-04-01T11:40:50,971.8
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2053,Uber,9689,USD,2024-02-19T06:02:51,grocery,pending,2024-02-19T06:02:51,2024-02-19T09:53:51,96.89
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2052,Walmart,73464,USD,2025-04-12T13:01:14,food,pending,2025-04-12T13:01:14,2025-04-13T10:17:14,734.64
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2051,Google,49798,USD,2024-07-19T19:22:40,coffee,reversed,2024-07-19T19:22:40,2024-07-20T10:33:40,497.98
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2050,Shell,27878,USD,2025-01-24T18:23:37,retail,posted,2025-01-24T18:23:37,2025-01-24T23:04:37,278.78
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2049,Uber,27098,USD,2025-03-21T17:43:06,food,reversed,2025-03-21T17:43:06,2025-03-22T17:29:06,270.98
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2048,Netflix,69122,USD,2024-08-01T18:25:15,coffee,pending,2024-08-01T18:25:15,2024-08-02T11:34:15,691.22
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2047,Shell,44605,USD,2024-05-04T03:01:22,rideshare,reversed,2024-05-04T03:01:22,2024-05-04T16:53:22,446.05
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2046,Lyft,71509,USD,2024-04-28T19:10:50,grocery,posted,2024-04-28T19:10:50,2024-04-29T00:01:50,715.09
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2045,Starbucks,38946,USD,2025-02-01T10:47:27,grocery,posted,2025-02-01T10:47:27,2025-02-01T11:10:27,389.46
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2044,Apple,78190,USD,2024-07-24T16:48:52,retail,posted,2024-07-24T16:48:52,2024-07-25T08:15:52,781.9
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2043,Apple,77930,USD,2024-08-07T20:14:51,food,reversed,2024-08-07T20:14:51,2024-08-08T04:43:51,779.3
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2042,Airbnb,77265,USD,2024-02-05T01:59:04,food,reversed,2024-02-05T01:59:04,2024-02-05T23:49:04,772.65
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2041,Apple,82040,USD,2025-06-04T10:14:09,coffee,posted,2025-06-04T10:14:09,2025-06-05T08:04:09,820.4
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2040,McDonalds,12025,USD,2024-10-01T23:49:55,travel,reversed,2024-10-01T23:49:55,2024-10-02T22:17:55,120.25
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2039,Airbnb,86367,USD,2024-08-08T16:20:00,rideshare,posted,2024-08-08T16:20:00,2024-08-09T05:12:00,863.67
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2038,Google,3769,USD,2024-11-27T18:38:48,rideshare,pending,2024-11-27T18:38:48,2024-11-28T11:16:48,37.69
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2037,McDonalds,9591,USD,2024-07-19T21:36:44,food,pending,2024-07-19T21:36:44,2024-07-20T09:42:44,95.91
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2036,Amazon,33013,USD,2024-02-08T20:32:26,fuel,pending,2024-02-08T20:32:26,2024-02-09T00:33:26,330.13
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2035,Airbnb,85854,USD,2025-03-25T09:48:39,travel,reversed,2025-03-25T09:48:39,2025-03-26T07:29:39,858.54
28,16,elizabeth.taylor9978@example.com,Elizabeth Taylor,256-57-3646,1960-01-19,2024-04-10T05:08:10,2024-07-01T05:08:10,checking,2024-10-14,closed,2024-10-26T03:05:32,2034,Starbucks,64150,USD,2025-03-10T17:21:26,travel,reversed,2025-03-10T17:21:26,2025-03-11T06:44:26,641.5
32,18,robert.williams7963@example.com,Robert Williams,878-78-3060,1971-07-09,2024-05-27T10:38:48,2024-09-25T10:38:48,credit,2023-01-02,closed,2023-02-26T20:44:48,5549,Home Depot,483,USD,2025-01-02T10:52:44,coffee,posted,2025-01-02T10:52:44,2025-01-03T07:54:44,4.83
32,18,robert.williams7963@example.com,Robert Williams,878-78-3060,1971-07-09,2024-05-27T10:38:48,2024-09-25T10:38:48,credit,2023-01-02,closed,2023-02-26T20:44:48,5548,Shell,79020,USD,2024-10-08T01:21:48,retail,posted,2024-10-08T01:21:48,2024-10-08T05:52:48,790.2
32,18,robert.williams7963@example.com,Robert Williams,878-78-3060,1971-07-09,2024-05-27T10:38:48,2024-09-25T10:38:48,credit,2023-01-02,closed,2023-02-26T20:44:48,5547,Airbnb,58178,USD,2024-09-28T12:29:21,streaming,reversed,2024-09-28T12:29:21,2024-09-29T02:21:21,581.78
32,18,robert.williams7963@example.com,Robert Williams,878-78-3060,1971-07-09,2024-05-27T10:38:48,2024-09-25T10:38:48,credit,2023-01-02,closed,2023-02-26T20:44:48,5546,Starbucks,17805,USD,2024-10-09T10:33:42,grocery,reversed,2024-10-09T10:33:42,2024-10-09T19:40:42,178.05
32,18,robert.williams7963@example.com,Robert Williams,878-78-3060,1971-07-09,2024-05-27T10:38:48,2024-09-25T10:38:48,credit,2023-01-02,closed,2023-02-26T20:44:48,5545,Walmart,78688,USD,2025-01-27T13:27:54,travel,pending,2025-01-27T13:27:54,2025-01-27T14:45:54,786.88
32,18,robert.williams7963@example.com,Robert Williams,878-78-3060,1971-07-09,2024-05-27T10:38:48,2024-09-25T10:38:48,credit,2023-01-02,closed,2023-02-26T20:44:48,5544,Walmart,69823,USD,2024-06-07T19:19:18,retail,posted,2024-06-07T19:19:18,2024-06-07T20:42:18,698.23
32,18,robert.williams7963@example.com,Robert Williams,878-78-3060,1971-07-09,2024-05-27T10:38:48,2024-09-25T10:38:48,credit,2023-01-02,closed,2023-02-26T20:44:48,5543,Amazon,91934,USD,2025-06-21T08:49:01,streaming,pending,2025-06-21T08:49:01,2025-06-21T15:53:01,919.34
32,18,robert.williams7963@example.com,Robert Williams,878-78-3060,1971-07-09,2024-05-27T10:38:48,2024-09-25T10:38:48,credit,2023-01-02,closed,2023-02-26T20:44:48,5542,Costco,22401,USD,2024-06-08T01:58:16,travel,reversed,2024-06-08T01:58:16,2024-06-08T22:08:16,224.01
32,18,robert.williams7963@example.com,Robert Williams,878-78-3060,1971-07-09,2024-05-27T10:38:48,2024-09-25T10:38:48,credit,2023-01-02,closed,2023-02-26T20:44:48,5541,Costco,63628,USD,2025-03-13T00:38:32,travel,posted,2025-03-13T00:38:32,2025-03-13T14:39:32,636.28
32,18,robert.williams7963@example.com,Robert Williams,878-78-3060,1971-07-09,2024-05-27T10:38:48,2024-09-25T10:38:48,credit,2023-01-02,closed,2023-02-26T20:44:48,5540,Uber,80039,USD,2024-03-09T00:48:30,rideshare,pending,2024-03-09T00:48:30,2024-03-09T07:08:30,800.39
32,18,robert.williams7963@example.com,Robert Williams,878-78-3060,1971-07-09,2024-05-27T10:38:48,2024-09-25T10:38:48,credit,2023-01-02,closed,2023-02-26T20:44:48,5539,Lyft,27333,USD,2024-07-01T20:46:43,fuel,pending,2024-07-01T20:46:43,2024-07-02T15:18:43,273.33
32,18,robert.williams7963@example.com,Robert Williams,878-78-3060,1971-07-09,2024-05-27T10:38:48,2024-09-25T10:38:48,credit,2023-01-02,closed,2023-02-26T20:44:48,5538,Apple,42607,USD,2024-01-17T20:33:21,fuel,reversed,2024-01-17T20:33:21,2024-01-18T00:00:21,426.07
32,18,robert.williams7963@example.com,Robert Williams,878-78-3060,1971-07-09,2024-05-27T10:38:48,2024-09-25T10:38:48,credit,2023-01-02,closed,2023-02-26T20:44:48,5537,Walmart,73292,USD,2025-05-05T13:21:31,fuel,reversed,2025-05-05T13:21:31,2025-05-06T11:47:31,732.92
32,18,robert.williams7963@example.com,Robert Williams,878-78-3060,1971-07-09,2024-05-27T10:38:48,2024-09-25T10:38:48,credit,2023-01-02,closed,2023-02-26T20:44:48,5536,Amazon,15994,USD,2024-10-13T08:17:43,rideshare,posted,2024-10-13T08:17:43,2024-10-13T11:06:43,159.94
32,18,robert.williams7963@example.com,Robert Williams,878-78-3060,1971-07-09,2024-05-27T10:38:48,2024-09-25T10:38:48,credit,2023-01-02,closed,2023-02-26T20:44:48,5535,Google,54530,USD,2025-01-31T04:58:56,streaming,posted,2025-01-31T04:58:56,2025-01-31T08:22:56,545.3
32,18,robert.williams7963@example.com,Robert Williams,878-78-3060,1971-07-09,2024-05-27T10:38:48,2024-09-25T10:38:48,credit,2023-01-02,closed,2023-02-26T20:44:48,5534,Uber,6054,USD,2024-02-02T20:44:00,coffee,pending,2024-02-02T20:44:00,2024-02-03T20:06:00,60.54
32,18,robert.williams7963@example.com,Robert Williams,878-78-3060,1971-07-09,2024-05-27T10:38:48,2024-09-25T10:38:48,credit,2023-01-02,closed,2023-02-26T20:44:48,5533,Target,44547,USD,2024-12-03T09:40:24,streaming,posted,2024-12-03T09:40:24,2024-12-03T15:43:24,445.47
32,18,robert.williams7963@example.com,Robert Williams,878-78-3060,1971-07-09,2024-05-27T10:38:48,2024-09-25T10:38:48,credit,2023-01-02,closed,2023-02-26T20:44:48,5532,Lyft,2773,USD,2024-12-28T15:30:01,food,pending,2024-12-28T15:30:01,2024-12-29T00:12:01,27.73
32,18,robert.williams7963@example.com,Robert Williams,878-78-3060,1971-07-09,2024-05-27T10:38:48,2024-09-25T10:38:48,credit,2023-01-02,closed,2023-02-26T20:44:48,5531,Target,32598,USD,2025-04-12T07:39:01,food,pending,2025-04-12T07:39:01,2025-04-12T13:18:01,325.98
32,18,robert.williams7963@example.com,Robert Williams,878-78-3060,1971-07-09,2024-05-27T10:38:48,2024-09-25T10:38:48,credit,2023-01-02,closed,2023-02-26T20:44:48,5530,Apple,83414,USD,2025-01-07T00:47:16,streaming,reversed,2025-01-07T00:47:16,2025-01-07T09:30:16,834.14
32,18,robert.williams7963@example.com,Robert Williams,878-78-3060,1971-07-09,2024-05-27T10:38:48,2024-09-25T10:38:48,credit,2023-01-02,closed,2023-02-26T20:44:48,5529,Costco,6795,USD,2024-09-19T00:10:40,coffee,posted,2024-09-19T00:10:40,2024-09-19T21:54:40,67.95
32,18,robert.williams7963@example.com,Robert Williams,878-78-3060,1971-07-09,2024-05-27T10:38:48,2024-09-25T10:38:48,credit,2023-01-02,closed,2023-02-26T20:44:48,5528,Exxon,71612,USD,2024-10-26T07:52:25,retail,pending,2024-10-26T07:52:25,2024-10-26T19:54:25,716.12
32,18,robert.williams7963@example.com,Robert Williams,878-78-3060,1971-07-09,2024-05-27T10:38:48,2024-09-25T10:38:48,credit,2023-01-02,closed,2023-02-26T20:44:48,5527,Exxon,50349,USD,2025-05-29T15:37:00,fuel,posted,2025-05-29T15:37:00,2025-05-30T08:45:00,503.49
32,18,robert.williams7963@example.com,Robert Williams,878-78-3060,1971-07-09,2024-05-27T10:38:48,2024-09-25T10:38:48,credit,2023-01-02,closed,2023-02-26T20:44:48,5526,Apple,74561,USD,2024-09-11T15:42:57,fuel,reversed,2024-09-11T15:42:57,2024-09-12T07:02:57,745.61
32,18,robert.williams7963@example.com,Robert Williams,878-78-3060,1971-07-09,2024-05-27T10:38:48,2024-09-25T10:38:48,credit,2023-01-02,closed,2023-02-26T20:44:48,5525,Target,63725,USD,2025-01-20T01:52:01,retail,posted,2025-01-20T01:52:01,2025-01-20T13:07:01,637.25
35,19,sarah.garcia4343@sample.org,Sarah Garcia,993-87-7932,1979-01-01,2024-02-23T21:12:27,2024-08-17T21:12:27,credit,2024-06-28,closed,2024-09-25T12:15:04,8761,Lyft,64673,USD,2025-01-16T16:04:57,grocery,pending,2025-01-16T16:04:57,2025-01-17T03:55:57,646.73
